topic_uz,topic_ru,word_uz,word_ru,topic_en,word_en
Sonlar,Числа,400 (to'rt yuz),400 (четыреста),Numbers,400 (four hundred)
Sonlar,Числа,5 (besh),5 (пять),Numbers,5 (five)
Sonlar,Числа,5 000,5 000,Numbers,"5,000"
Sonlar,Числа,50 (ellik),50 (пятьдесят),Numbers,50 (fifty)
Sonlar,Числа,50 000,50 000,Numbers,"50,000"
Sonlar,Числа,500 (besh yuz),500 (пятьсот),Numbers,500 (five hundred)
Sonlar,Числа,6 (olti),6 (шесть),Numbers,6 (six)
Sonlar,Числа,6 000,6 000,Numbers,"6,000"
Sonlar,Числа,60 (oltmish),60 (шестьдесят),Numbers,60 (sixty)
Sonlar,Числа,60 000,60 000,Numbers,"60,000"
Sonlar,Числа,600 (olti yuz),600 (шестьсот),Numbers,600 (six hundred)
Sonlar,Числа,7 (yetti),7 (семь),Numbers,7 (seven)
Sonlar,Числа,7 000,7 000,Numbers,"7,000"
Sonlar,Числа,70 (yetmish),70 (семьдесят),Numbers,70 (seventy)
Sonlar,Числа,70 000,70 000,Numbers,"70,000"
Sonlar,Числа,700 (yetti yuz),700 (семьсот),Numbers,700 (seven hundred)
Sonlar,Числа,8 (sakkiz),8 (восемь),Numbers,8 (eight)
Sonlar,Числа,8 000,8 000,Numbers,"8,000"
Sonlar,Числа,80 (sakson),80 (восемьдесят),Numbers,80 (eighty)
Sonlar,Числа,80 000,80 000,Numbers,"80,000"
Sonlar,Числа,800 (sakkiz yuz),800 (восемьсот),Numbers,800 (eight hundred)
Sonlar,Числа,9 (to'qqiz),9 (девять),Numbers,9 (nine)
Sonlar,Числа,9 000,9 000,Numbers,"9,000"
Sonlar,Числа,90 (to'qson),90 (девяносто),Numbers,90 (ninety)
Sonlar,Числа,90 000,90 000,Numbers,"90,000"
Sonlar,Числа,900 (to'qqiz yuz),900 (девятьсот),Numbers,900 (nine hundred)
Sonlar,Числа,bir trillion,один триллион,Numbers,one trillion
Sonlar,Числа,onta(on dona),десять (десять штук),Numbers,ten (ten pieces)
Sport va dam olish,Спорт и отдых,Aerobika,Аэробика,Sports and Recreation,Aerobics
Sport va dam olish,Спорт и отдых,Akrobatika,Акробатика,Sports and Recreation,Acrobatics
Sport va dam olish,Спорт и отдых,Antidoping,Антидопинг,Sports and Recreation,Anti-doping
Sport va dam olish,Спорт и отдых,Armrestling,Армрестлинг,Sports and Recreation,Arm wrestling
Sport va dam olish,Спорт и отдых,Arqon tortish,Перетягивание каната,Sports and Recreation,Tug of war
Sport va dam olish,Спорт и отдых,Atletika,Атлетика,Sports and Recreation,Athletics
Sport va dam olish,Спорт и отдых,Aykido,Айкидо,Sports and Recreation,Aikido
Sport va dam olish,Спорт и отдых,Ayol sportchi,Спортсменка,Sports and Recreation,Female athlete
Sport va dam olish,Спорт и отдых,Ayollar futboli,Женский футбол,Sports and Recreation,Women's football
Sport va dam olish,Спорт и отдых,Badiiy gimnastika,Художественная гимнастика,Sports and Recreation,Rhythmic gymnastics
Sport va dam olish,Спорт и отдых,Badiiy suzish,Синхронное плавание,Sports and Recreation,Synchronized swimming
Sport va dam olish,Спорт и отдых,Badminton,Бадминтон,Sports and Recreation,Badminton
Sport va dam olish,Спорт и отдых,Bahs,Дискуссия / спор,Sports and Recreation,Debate / Discussion
Sport va dam olish,Спорт и отдых,Basketbol,Баскетбол,Sports and Recreation,Basketball
Sport va dam olish,Спорт и отдых,Basseyn,Бассейн,Sports and Recreation,Swimming pool
Sport va dam olish,Спорт и отдых,Baydarka,Байдарка,Sports and Recreation,Kayak
Sport va dam olish,Спорт и отдых,Bellashuv,Соревнование,Sports and Recreation,Competition
Sport va dam olish,Спорт и отдых,Beysbol,Бейсбол,Sports and Recreation,Baseball
Sport va dam olish,Спорт и отдых,Biatlon,Биатлон,Sports and Recreation,Biathlon
Sport va dam olish,Спорт и отдых,Bilyard,Бильярд,Sports and Recreation,Billiards
Sport va dam olish,Спорт и отдых,Birinchilik,Первенство,Sports and Recreation,Championship / First place
Sport va dam olish,Спорт и отдых,Boks,Бокс,Sports and Recreation,Boxing
Sport va dam olish,Спорт и отдых,Bormoq,Идти,Sports and Recreation,To go
Sport va dam olish,Спорт и отдых,Bouling,Боулинг,Sports and Recreation,Bowling
Sport va dam olish,Спорт и отдых,Burchak topi,Угловой удар,Sports and Recreation,Corner kick
Sport va dam olish,Спорт и отдых,Chang'i,Лыжи,Sports and Recreation,Skis
Sport va dam olish,Спорт и отдых,Changida yugurish,Лыжные гонки,Sports and Recreation,Cross-country skiing
Sport va dam olish,Спорт и отдых,Chavandozlik,Конный спорт,Sports and Recreation,Horse riding
Sport va dam olish,Спорт и отдых,Chempion,Чемпион,Sports and Recreation,Champion
Sport va dam olish,Спорт и отдых,Chetlatilish(oyindan),Удаление с поля,Sports and Recreation,Expulsion from game
Sport va dam olish,Спорт и отдых,Chorak final,Четвертьфинал,Sports and Recreation,Quarter-final
Sport va dam olish,Спорт и отдых,Dam olish,Отдых,Sports and Recreation,Rest / Recreation
Sport va dam olish,Спорт и отдых,Darvoza,Ворота,Sports and Recreation,Goal / Gate
Sport va dam olish,Спорт и отдых,Darvozabon,Вратарь,Sports and Recreation,Goalkeeper
Sport va dam olish,Спорт и отдых,Domino,Домино,Sports and Recreation,Domino
Sport va dam olish,Спорт и отдых,Doping,Допинг,Sports and Recreation,Doping
Sport va dam olish,Спорт и отдых,Drift,Дрифт,Sports and Recreation,Drift
Sport va dam olish,Спорт и отдых,Duel,Дуэль,Sports and Recreation,Duel
Sport va dam olish,Спорт и отдых,Durrang,Ничья,Sports and Recreation,Draw / Tie
Sport va dam olish,Спорт и отдых,Dzyudo,Дзюдо,Sports and Recreation,Judo
Sport va dam olish,Спорт и отдых,Ekipirovka(forma),Экипировка,Sports and Recreation,Equipment / Uniform
Sport va dam olish,Спорт и отдых,Erkak sportchi,Спортсмен,Sports and Recreation,Male athlete
Sport va dam olish,Спорт и отдых,Erkin kurash,Вольная борьба,Sports and Recreation,Freestyle wrestling
Sport va dam olish,Спорт и отдых,Eshkak eshish,Гребля,Sports and Recreation,Rowing
Sport va dam olish,Спорт и отдых,Estafeta,Эстафета,Sports and Recreation,Relay race
Sport va dam olish,Спорт и отдых,Figurali uchish,Катание фигурное,Sports and Recreation,Figure skating
Sport va dam olish,Спорт и отдых,Figuralik uchish,Фигурное катание,Sports and Recreation,Figure skating
Sport va dam olish,Спорт и отдых,Final,Финал,Sports and Recreation,Final
Sport va dam olish,Спорт и отдых,Finish,Финиш,Sports and Recreation,Finish
Sport va dam olish,Спорт и отдых,Futbol,Футбол,Sports and Recreation,Football / Soccer
Sport va dam olish,Спорт и отдых,Futzal,Футзал,Sports and Recreation,Futsal
Sport va dam olish,Спорт и отдых,G'alaba,Выигрыш,Sports and Recreation,Victory / Win
Sport va dam olish,Спорт и отдых,G'alaba,Победа,Sports and Recreation,Victory / Win
Sport va dam olish,Спорт и отдых,Galaba,Победа,Sports and Recreation,Victory
Sport va dam olish,Спорт и отдых,Gandbol,Гандбол,Sports and Recreation,Handball
Sport va dam olish,Спорт и отдых,Gimnastika,Гимнастика,Sports and Recreation,Gymnastics
Sport va dam olish,Спорт и отдых,Gol,Гол,Sports and Recreation,Goal
Sport va dam olish,Спорт и отдых,Golbol(kozi ojiz va zaif koruvchi sportchilar uchun maxsus yaratilganparalimpiya sport turi),Голбол (паралимпийский спорт для слабовидящих),Sports and Recreation,Goalball (Paralympic sport for visually impaired)
Sport va dam olish,Спорт и отдых,Golf,Гольф,Sports and Recreation,Golf
Sport va dam olish,Спорт и отдых,Golib,Победитель,Sports and Recreation,Winner
Sport va dam olish,Спорт и отдых,Guruh,Группа,Sports and Recreation,Group
Sport va dam olish,Спорт и отдых,Hakam,Судья,Sports and Recreation,Referee / Judge
Sport va dam olish,Спорт и отдых,Hayajon,Волнение,Sports and Recreation,Excitement
Sport va dam olish,Спорт и отдых,Himoya,Защита,Sports and Recreation,Defense
Sport va dam olish,Спорт и отдых,Hisob,Счёт,Sports and Recreation,Score
Sport va dam olish,Спорт и отдых,Hujum,Атака,Sports and Recreation,Attack / Offense
Sport va dam olish,Спорт и отдых,Hushtak,Свисток,Sports and Recreation,Whistle
Sport va dam olish,Спорт и отдых,Instruktor,Инструктор,Sports and Recreation,Instructor
Sport va dam olish,Спорт и отдых,Ishtirokchi,Участник,Sports and Recreation,Participant
Sport va dam olish,Спорт и отдых,Jamoa,Команда,Sports and Recreation,Team
Sport va dam olish,Спорт и отдых,Jamoa sardori,Капитан команды,Sports and Recreation,Team captain
Sport va dam olish,Спорт и отдых,Jamoa tarkibi,Состав команды,Sports and Recreation,Team composition
Sport va dam olish,Спорт и отдых,Jang,Бой,Sports and Recreation,Fight / Battle
Sport va dam olish,Спорт и отдых,Jismoniy mashgulot(lar),Физические упражнения,Sports and Recreation,Physical exercises
Sport va dam olish,Спорт и отдых,Jismoniy mashq,Зарядка,Sports and Recreation,Physical exercise / Warm-up
Sport va dam olish,Спорт и отдых,Jismoniy tarbiya,Физкультура,Sports and Recreation,Physical education
Sport va dam olish,Спорт и отдых,Kamondan oq otish,Стрельба из лука,Sports and Recreation,Archery
Sport va dam olish,Спорт и отдых,Karate,Каратэ,Sports and Recreation,Karate
Sport va dam olish,Спорт и отдых,"Karta(qizil, sariq karta futbolda)","Карточка (красная, жёлтая)",Sports and Recreation,Card (red/yellow in football)
Sport va dam olish,Спорт и отдых,Kartalar,Карты,Sports and Recreation,Cards
Sport va dam olish,Спорт и отдых,Kibersport,Киберспорт,Sports and Recreation,Esports / Cybersports
Sport va dam olish,Спорт и отдых,Konki,Коньки,Sports and Recreation,Ice skates
Sport va dam olish,Спорт и отдых,Konkida poyga,Конькобежный спорт,Sports and Recreation,Speed skating
Sport va dam olish,Спорт и отдых,Kopkari,Кокбури (конная игра),Sports and Recreation,Kokburi (equestrian game)
Sport va dam olish,Спорт и отдых,Korsatkich,Показатель,Sports and Recreation,Indicator / Score
Sport va dam olish,Спорт и отдых,Kort,Корт,Sports and Recreation,Court
Sport va dam olish,Спорт и отдых,Kriket,Крикет,Sports and Recreation,Cricket
Sport va dam olish,Спорт и отдых,Kross,Кросс,Sports and Recreation,Cross-country
Sport va dam olish,Спорт и отдых,Kung-fu(taklif beramiz),Кунг-фу,Sports and Recreation,Kung fu
Sport va dam olish,Спорт и отдых,Kurash,Борьба,Sports and Recreation,Wrestling / Kurash
Sport va dam olish,Спорт и отдых,Kurashmoq,Бороться,Sports and Recreation,To wrestle / fight
Sport va dam olish,Спорт и отдых,Liga,Лига,Sports and Recreation,League
Sport va dam olish,Спорт и отдых,Litsenziya,Лицензия,Sports and Recreation,License
Sport va dam olish,Спорт и отдых,Maglubiyat,Поражение,Sports and Recreation,Defeat
Sport va dam olish,Спорт и отдых,Marafon,Марафон,Sports and Recreation,Marathon
Sport va dam olish,Спорт и отдых,Mashq dasturi,Программа тренировок,Sports and Recreation,Training program
Sport va dam olish,Спорт и отдых,Mashq(mashgulot),Тренировка,Sports and Recreation,Training session
Sport va dam olish,Спорт и отдых,Maydon,Поле / площадка,Sports and Recreation,Square / Field
Sport va dam olish,Спорт и отдых,Medal,Медаль,Sports and Recreation,Medal
Sport va dam olish,Спорт и отдых,Miltiqdan otish,Стрельба из ружья,Sports and Recreation,Rifle shooting
Sport va dam olish,Спорт и отдых,Motosport,Мотоспорт,Sports and Recreation,Motorsport
Sport va dam olish,Спорт и отдых,Mototsikl,Мотоцикл,Sports and Recreation,Motorcycle
Sport va dam olish,Спорт и отдых,Mukofot(ikki variant),Награда,Sports and Recreation,Award / Prize
Sport va dam olish,Спорт и отдых,Murabbiy,Тренер,Sports and Recreation,Coach / Trainer
Sport va dam olish,Спорт и отдых,Musobaqa,Соревнование,Sports and Recreation,Competition
Sport va dam olish,Спорт и отдых,Natija,Результат,Sports and Recreation,Result
